mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.31633559862772626,0.0020657628182682943,0.012394269307454428,0.001668987049915782,8,50,50,"{'max_depth': 8, 'min_samples_leaf': 50, 'min_samples_split': 50}",0.18262965890951352,0.1834165388870432,0.17442048068791377,0.1801555594948235,0.004068016856393962,28
0.2826388676961263,0.04056039834307998,0.011456489562988281,0.0016820582772822223,8,50,100,"{'max_depth': 8, 'min_samples_leaf': 50, 'min_samples_split': 100}",0.18262965890951352,0.1834165388870432,0.17442048068791377,0.1801555594948235,0.004068016856393962,28
0.2388641039530436,0.020460858014809156,0.010698397954305014,0.0008848635965709328,8,50,250,"{'max_depth': 8, 'min_samples_leaf': 50, 'min_samples_split': 250}",0.18861269627620023,0.18059716216554184,0.17162822864076574,0.18027936236083594,0.006937520342393417,27
0.1846309502919515,0.027356837865210877,0.011412700017293295,0.001593263277200275,8,50,500,"{'max_depth': 8, 'min_samples_leaf': 50, 'min_samples_split': 500}",0.190352988930702,0.18033340150548716,0.17144639457096694,0.18071092833571867,0.007723199788151272,24
0.26047682762145996,0.008838097119013564,0.010629971822102865,0.0017732723639726099,8,100,50,"{'max_depth': 8, 'min_samples_leaf': 100, 'min_samples_split': 50}",0.19031324329318586,0.18285709576084197,0.18124901632957288,0.1848064517945336,0.003948843233280645,12
0.31017041206359863,0.02129467093202911,0.015297571818033854,0.0026393005075608334,8,100,100,"{'max_depth': 8, 'min_samples_leaf': 100, 'min_samples_split': 100}",0.19031324329318586,0.18285709576084197,0.18124901632957288,0.1848064517945336,0.003948843233280645,12
0.23615598678588867,0.01625595072534098,0.009930769602457682,0.0013185892406319844,8,100,250,"{'max_depth': 8, 'min_samples_leaf': 100, 'min_samples_split': 250}",0.19088687289744188,0.18239787532430995,0.18068454640625445,0.18465643154266875,0.004460767766637761,14
0.24547648429870605,0.031521229294435585,0.011137723922729492,0.0020928134983379597,8,100,500,"{'max_depth': 8, 'min_samples_leaf': 100, 'min_samples_split': 500}",0.19052826754245242,0.1814812028279083,0.17559484029307618,0.18253477022114561,0.006141895230962122,20
0.21204042434692383,0.02318869401965882,0.011189142862955729,0.0024042122055840075,8,250,50,"{'max_depth': 8, 'min_samples_leaf': 250, 'min_samples_split': 50}",0.19407134144433766,0.18287312562078387,0.1785430355685672,0.18516250087789624,0.006542833236643003,1
0.25105539957682294,0.014862263486266814,0.02038860321044922,0.01371263170093855,8,250,100,"{'max_depth': 8, 'min_samples_leaf': 250, 'min_samples_split': 100}",0.19407134144433766,0.18287312562078387,0.1785430355685672,0.18516250087789624,0.006542833236643003,1
